Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name,States
DESTINY TRAVELS,NON A/C Seater (2+1),23:00:00,04:15:00,05:15:00,488.78,21,2.4,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati,Assam
Shopuris Travels,Non AC Seater (2+1),21:15:00,03:00:00,05:45:00,700.0,6,0.0,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:15:00,23:00:00,03:45:00,450.0,19,3.2,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur,Assam
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30:00,00:30:00,05:00:00,425.0,25,3.4,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur,Assam
Yatra Travels,A/C Seater / Sleeper (2+1),20:00:00,01:30:00,05:30:00,375.0,29,3.4,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30:00,01:00:00,04:30:00,375.0,23,4.6,https://www.redbus.in/bus-tickets/guwahati-to-tezpur,Guwahati to Tezpur,Assam
Nishigandha(Divya Tours & Travels),A/C Seater (2+1),21:15:00,23:50:00,02:35:00,550.0,11,0.0,https://www.redbus.in/bus-tickets/guwahati-to-nagaon,Guwahati to Nagaon (Assam),Assam
MAA MONOSHA TRAVELS,NON A/C Seater (2+1),20:00:00,03:30:00,07:30:00,350.0,34,3.3,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati,Assam
Yatra,Non AC Seater (2+2),20:15:00,03:30:00,07:15:00,350.0,40,2.3,https://www.redbus.in/bus-tickets/dhubri-to-guwahati,Dhubri to Guwahati,Assam
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30:00,04:00:00,08:30:00,570.0,9,3.6,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh,Assam
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30:00,05:00:00,07:30:00,600.0,11,4.2,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh,Assam
Puja Transport,NON AC Seater / Sleeper 2+1,20:00:00,04:30:00,08:30:00,585.0,5,3.3,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh,Assam
Puja Transport,Non AC Seater (2+2),20:00:00,05:00:00,09:00:00,540.0,5,2.9,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh,Assam
J.S. Travels,Non AC Seater (2+1),20:30:00,04:00:00,07:30:00,550.0,14,2.5,https://www.redbus.in/bus-tickets/tezpur-to-dibrugarh,Tezpur to Dibrugarh,Assam
Baikuntha Transport Service,Bharat Benz A/C Seater /Sleeper (2+1),19:30:00,23:15:00,03:45:00,400.0,21,3.1,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat,Assam
Purple Wings Coaches,A/C Seater / Sleeper (2+1),19:55:00,00:15:00,04:20:00,585.0,13,3.9,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat,Assam
Trishul Transport Service,A/C Seater / Sleeper (2+1),19:15:00,22:55:00,03:40:00,550.0,25,2.6,https://www.redbus.in/bus-tickets/dibrugarh-to-jorhat,Dibrugarh to Jorhat,Assam
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:00:00,03:00:00,06:00:00,400.0,4,3.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-dibrugarh,North Lakhimpur to Dibrugarh,Assam
RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),19:15:00,02:00:00,06:45:00,500.0,36,3.4,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:15:00,00:00:00,04:45:00,495.0,19,4.2,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali,Assam
Yatra Travels,NON A/C Seater/ Sleeper (2+1),19:30:00,01:10:00,05:40:00,425.0,25,4.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali,Assam
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),19:35:00,02:00:00,06:25:00,500.0,20,3.8,https://www.redbus.in/bus-tickets/guwahati-to-biswanath-charali,Guwahati to Biswanath Charali,Assam
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),23:50:00,06:30:00,06:40:00,550.0,10,3.2,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati,Assam
Yatra Travels,NON A/C Seater/ Sleeper (2+1),23:50:00,06:30:00,06:40:00,495.0,4,4.3,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati,Assam
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),20:00:00,03:00:00,07:00:00,450.0,10,2.6,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati,Assam
Shopuris Travels,Non AC Seater (2+1),20:30:00,03:00:00,06:30:00,700.0,6,0.0,https://www.redbus.in/bus-tickets/biswanath-charali-to-guwahati,Biswanath Charali to Guwahati,Assam
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:45:00,04:00:00,08:15:00,570.0,11,3.1,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur,Assam
Puja Transport,NON AC Seater / Sleeper 2+1,20:00:00,05:00:00,09:00:00,540.0,6,3.2,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur,Assam
Puja Transport,Non AC Seater (2+2),19:15:00,04:00:00,08:45:00,540.0,14,1.9,https://www.redbus.in/bus-tickets/dibrugarh-to-tezpur,Dibrugarh to Tezpur,Assam
Purple Wings Coaches,A/C Seater / Sleeper (2+1),00:45:00,05:00:00,04:15:00,630.0,2,4.3,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh,Assam
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15:00,04:00:00,04:45:00,570.0,25,2.2,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh,Assam
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45:00,04:00:00,07:15:00,570.0,11,2.6,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur,Assam
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15:00,03:00:00,06:45:00,600.0,6,3.7,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur,Assam
J.S. Travels,Non AC Seater (2+1),20:15:00,04:00:00,07:45:00,500.0,32,2.4,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur,Assam
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40:00,01:00:00,05:20:00,400.0,31,3.6,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur,Assam
Air Bus Travels,NON AC Seater / Sleeper 2+1,21:15:00,02:00:00,04:45:00,400.0,16,3.7,https://www.redbus.in/bus-tickets/dibrugarh-to-north-lakhimpur,Dibrugarh to North Lakhimpur,Assam
Laxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:50:00,00:45:00,03:55:00,425.0,6,4.4,https://www.redbus.in/bus-tickets/north-lakhimpur-to-tezpur,North Lakhimpur to Tezpur,Assam
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40:00,05:00:00,09:20:00,600.0,29,3.3,https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali,Assam
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:30:00,02:00:00,06:30:00,500.0,17,3.8,https://www.redbus.in/bus-tickets/gohpur-to-dibrugarh,Gohpur to Dibrugarh,Assam
KIRAN TRAVELS,A/C Seater (2+1),22:50:00,06:15:00,07:25:00,510.0,11,4.6,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),23:00:00,06:15:00,07:15:00,495.0,10,4.2,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati,Assam
Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),23:05:00,06:00:00,06:55:00,620.0,11,4.2,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),22:30:00,06:15:00,07:45:00,495.0,10,4.2,https://www.redbus.in/bus-tickets/gohpur-to-guwahati,Gohpur to Guwahati,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:30:00,01:30:00,06:00:00,495.0,19,4.6,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur,Assam
Pranjit Travels (Under ASTC),NON A/C Seater (2+1),21:45:00,05:00:00,07:15:00,570.0,19,4.2,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur,Assam
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:30:00,05:15:00,07:45:00,535.0,17,4.3,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur,Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30:00,03:15:00,06:45:00,425.0,23,4.5,https://www.redbus.in/bus-tickets/guwahati-to-gohpur,Guwahati to Gohpur,Assam
BAIKUNTHA TRAVELS (UNDER ASTC),A/C Seater/Sleeper (2+1),20:00:00,23:15:00,03:15:00,439.0,29,3.2,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor,Assam
TRINAYAN TRANSPORT (Under ASTC),A/C Seater (2+1),20:15:00,01:15:00,05:00:00,415.0,35,3.6,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor,Assam
Nishigandha(Divya Tours & Travels),A/C Seater / Sleeper (2+1),21:15:00,00:30:00,03:15:00,550.0,37,0.0,https://www.redbus.in/bus-tickets/guwahati-to-kaliabor,Guwahati to Kaliabor,Assam
KIRAN TRAVELS,A/C Seater (2+1),21:20:00,06:15:00,08:55:00,595.0,11,4.1,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati,Assam
Pranjit Travels (Under ASTC),Bharat Benz A/C Seater (2+1),21:00:00,06:15:00,09:15:00,750.0,8,4.2,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati,Assam
Yatra Travels,A/C Seater / Sleeper (2+1),19:30:00,06:15:00,10:45:00,675.0,16,4.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati,Assam
Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25:00,06:30:00,10:05:00,585.0,2,4.4,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,North Lakhimpur to Guwahati,Assam
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30:00,04:45:00,09:15:00,570.0,9,3.5,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia,Assam
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30:00,06:00:00,08:30:00,600.0,11,3.4,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia,Assam
Puja Transport,NON AC Seater / Sleeper 2+1,20:00:00,05:30:00,09:30:00,585.0,7,3.7,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia,Assam
Puja Transport,Non AC Seater (2+2),20:00:00,06:00:00,10:00:00,540.0,5,2.7,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia,Assam
J.S. Travels,Non AC Seater (2+1),20:30:00,06:30:00,10:00:00,550.0,14,2.2,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Tezpur to Tinsukia,Assam
DESTINY TRAVELS,NON A/C Seater (2+1),23:00:00,04:15:00,05:15:00,465.0,13,1.4,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur,Assam
DESTINY TRAVELS,NON A/C Seater (2+1),23:45:00,04:15:00,04:30:00,451.0,18,1.4,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Tezpur to North Lakhimpur,Assam
Yatra Travels,A/C Seater / Sleeper (2+1),19:30:00,03:00:00,07:30:00,675.0,17,4.1,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam),Assam
MAHARATHI TRANSPORT,NON A/C Semi Sleeper (2+1),19:30:00,03:00:00,07:30:00,495.0,10,3.3,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam),Assam
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45:00,05:00:00,09:15:00,540.0,11,3.3,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam),Assam
Maharathi Travels(UNDER ASTC),NON A/C Seater (2+1),20:20:00,03:30:00,07:10:00,475.0,15,3.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam),Assam
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25:00,17:00:00,02:35:00,135.0,16,4.4,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),15:30:00,19:20:00,03:50:00,650.0,13,4.2,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
Greenline,Volvo A/C Seater (2+2),16:00:00,19:50:00,03:50:00,486.0,1,4.2,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),16:00:00,20:00:00,04:00:00,650.0,14,4.5,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Scania Multi-Axle AC Semi Sleeper (2+2),16:00:00,20:00:00,04:00:00,650.0,14,4.0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
Shyamoli Paribahan Pvt Ltd,Volvo A/C Seater (2+2),16:30:00,20:30:00,04:00:00,650.0,17,3.8,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:45:00,20:45:00,04:00:00,700.0,11,4.2,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),16:45:00,20:45:00,04:00:00,700.0,11,4.3,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
Greenline,Scania Multi-Axle AC Semi Sleeper (2+2),17:10:00,21:00:00,03:50:00,486.0,9,4.0,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),17:50:00,21:35:00,03:45:00,750.0,10,4.1,https://www.redbus.in/bus-tickets/durgapur-to-kolkata,Durgapur (West Bengal) to Kolkata,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:00:00,14:15:00,01:15:00,429.0,17,4.3,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,South bengal
SHYAMOLI Pvt. Ltd.(Karunamoyee),Volvo A/C Seater (2+2),13:00:00,14:15:00,01:15:00,429.0,10,3.8,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,South bengal
Greenline (Karunamoyee),Volvo A/C B11R Multi Axle Semi Sleeper (2+2),13:00:00,15:30:00,02:30:00,429.0,16,3.6,https://www.redbus.in/bus-tickets/kolkata-to-burdwan,Kolkata to Burdwan,South bengal
